date,store_id,region,product_category,units_sold,unit_price,discount_pct,gross_revenue,returns_pct,profit_margin,net_revenue
1/21/2025,Store_05,West,Groceries,203,12.36,0.16,2107.63,0.031,0.278,2042.29
1/21/2025,Store_05,West,Furniture,22,300.1,0.22,5149.72,0.002,0.272,5139.42
1/21/2025,Store_05,West,Sports,59,54.25,0.15,2720.64,0.055,0.286,2571.0
1/21/2025,Store_06,North,Electronics,42,199.97,0.24,6383.04,0.035,0.289,6159.63
1/21/2025,Store_06,North,Clothing,73,50.07,0.06,3435.8,0.014,0.268,3387.7
1/21/2025,Store_06,North,Groceries,196,12.47,0.0,2444.12,0.004,0.278,2434.34
1/21/2025,Store_06,North,Furniture,24,299.91,0.11,6406.08,0.02,0.293,6277.96
1/21/2025,Store_06,North,Sports,59,54.66,0.11,2870.2,0.03,0.283,2784.09
1/21/2025,Store_07,South,Electronics,43,200.03,0.03,8343.25,0.045,0.262,7967.8
1/21/2025,Store_07,South,Clothing,71,50.19,0.11,3171.51,0.011,0.275,3136.62
1/21/2025,Store_07,South,Groceries,199,12.5,0.2,1990.0,0.073,0.281,1844.73
1/21/2025,Store_07,South,Furniture,23,299.95,0.16,5795.03,0.015,0.291,5708.1
1/21/2025,Store_07,South,Sports,59,54.67,0.03,3128.76,0.023,0.284,3056.8
1/21/2025,Store_08,East,Electronics,43,199.84,0.16,7218.22,0.041,0.268,6922.27
1/21/2025,Store_08,East,Clothing,76,50.05,0.12,3347.34,0.005,0.276,3330.6
1/21/2025,Store_08,East,Groceries,195,12.48,0.22,1898.21,0.048,0.265,1807.1
1/21/2025,Store_08,East,Furniture,23,300.04,0.16,5796.77,0.047,0.276,5524.32
1/21/2025,Store_08,East,Sports,58,54.3,0.01,3117.91,0.026,0.258,3036.84
1/21/2025,Store_09,West,Electronics,43,200.14,0.24,6540.58,0.07,0.265,6082.74
1/21/2025,Store_09,West,Clothing,77,49.98,0.19,3117.25,0.046,0.281,2973.86
1/21/2025,Store_09,West,Groceries,196,12.35,0.24,1839.66,0.024,0.256,1795.51
1/21/2025,Store_09,West,Furniture,23,299.93,0.03,6691.44,0.063,0.267,6269.88
1/21/2025,Store_09,West,Sports,57,54.4,0.08,2852.74,0.036,0.297,2750.04
1/21/2025,Store_10,Central,Electronics,44,199.94,0.15,7477.76,0.079,0.292,6887.02
1/21/2025,Store_10,Central,Clothing,73,50.2,0.14,3151.56,0.049,0.266,2997.13
1/21/2025,Store_10,Central,Groceries,199,12.54,0.16,2096.19,0.08,0.28,1928.49
1/21/2025,Store_10,Central,Furniture,22,300.0,0.11,5874.0,0.02,0.282,5756.52
1/21/2025,Store_10,Central,Sports,58,54.29,0.1,2833.94,0.003,0.274,2825.44
1/22/2025,Store_01,North,Electronics,44,200.06,0.02,8626.59,0.051,0.264,8186.63
1/22/2025,Store_01,North,Clothing,72,50.01,0.04,3456.69,0.048,0.262,3290.77
1/22/2025,Store_01,North,Groceries,196,12.37,0.19,1963.86,0.059,0.264,1847.99
1/22/2025,Store_01,North,Furniture,23,299.81,0.19,5585.46,0.056,0.268,5272.67
1/22/2025,Store_01,North,Sports,57,54.5,0.08,2857.98,0.003,0.292,2849.41
1/22/2025,Store_02,North,Electronics,44,199.99,0.02,8623.57,0.058,0.29,8123.4
1/22/2025,Store_02,North,Clothing,74,50.06,0.23,2852.42,0.06,0.273,2681.27
1/22/2025,Store_02,North,Groceries,206,12.5,0.23,1982.75,0.048,0.267,1887.58
1/22/2025,Store_02,North,Furniture,24,299.96,0.16,6047.19,0.006,0.277,6010.91
1/22/2025,Store_02,North,Sports,57,54.52,0.24,2361.81,0.034,0.283,2281.51
1/22/2025,Store_03,South,Electronics,44,200.1,0.04,8452.22,0.08,0.271,7776.04
1/22/2025,Store_03,South,Clothing,76,50.05,0.17,3157.15,0.02,0.287,3094.01
1/22/2025,Store_03,South,Groceries,214,12.64,0.05,2569.71,0.056,0.28,2425.81
1/22/2025,Store_03,South,Furniture,22,299.92,0.19,5344.57,0.007,0.287,5307.16
1/22/2025,Store_03,South,Sports,59,54.6,0.14,2770.4,0.031,0.259,2684.52
1/22/2025,Store_04,East,Electronics,41,200.19,0.1,7387.01,0.025,0.283,7202.33
1/22/2025,Store_04,East,Clothing,72,50.05,0.17,2990.99,0.016,0.278,2943.13
1/22/2025,Store_04,East,Groceries,200,12.43,0.18,2038.52,0.028,0.28,1981.44
1/22/2025,Store_04,East,Furniture,22,300.27,0.07,6143.52,0.062,0.263,5762.62
1/22/2025,Store_04,East,Sports,57,54.57,0.12,2737.23,0.003,0.267,2729.02
1/22/2025,Store_05,West,Electronics,44,200.2,0.1,7927.92,0.039,0.268,7618.73
1/22/2025,Store_05,West,Clothing,73,50.1,0.16,3072.13,0.076,0.265,2838.65
1/22/2025,Store_05,West,Groceries,209,12.5,0.09,2377.38,0.035,0.279,2294.17
1/22/2025,Store_05,West,Furniture,23,300.15,0.02,6765.38,0.066,0.264,6318.86
1/22/2025,Store_05,West,Sports,59,54.44,0.03,3115.6,0.065,0.282,2913.09
1/22/2025,Store_06,North,Electronics,45,199.79,0.07,8361.21,0.066,0.261,7809.37
1/22/2025,Store_06,North,Clothing,72,49.94,0.0,3595.68,0.046,0.295,3430.28
1/22/2025,Store_06,North,Groceries,197,12.59,0.13,2157.8,0.014,0.275,2127.59
1/22/2025,Store_06,North,Furniture,23,300.16,0.17,5730.05,0.009,0.281,5678.48
1/22/2025,Store_06,North,Sports,60,54.64,0.2,2622.72,0.064,0.28,2454.87
1/22/2025,Store_07,South,Electronics,43,199.73,0.16,7214.25,0.005,0.261,7178.18
1/22/2025,Store_07,South,Clothing,77,50.08,0.03,3740.48,0.017,0.278,3676.89
1/22/2025,Store_07,South,Groceries,211,12.33,0.0,2601.63,0.028,0.256,2528.78
1/22/2025,Store_07,South,Furniture,23,299.93,0.22,5380.74,0.011,0.275,5321.55
1/22/2025,Store_07,South,Sports,62,54.56,0.17,2807.66,0.019,0.272,2754.31
1/22/2025,Store_08,East,Electronics,46,199.99,0.24,6991.65,0.025,0.276,6816.86
1/22/2025,Store_08,East,Clothing,73,49.94,0.13,3171.69,0.009,0.275,3143.14
1/22/2025,Store_08,East,Groceries,199,12.45,0.2,1982.04,0.047,0.264,1888.88
1/22/2025,Store_08,East,Furniture,23,300.04,0.08,6348.85,0.009,0.259,6291.71
1/22/2025,Store_08,East,Sports,58,54.49,0.04,3034.0,0.046,0.261,2894.44
1/22/2025,Store_09,West,Electronics,41,199.89,0.07,7621.81,0.073,0.283,7065.42
1/22/2025,Store_09,West,Clothing,76,49.81,0.21,2990.59,0.042,0.282,2864.99
1/22/2025,Store_09,West,Groceries,193,12.42,0.07,2229.27,0.049,0.261,2120.04
1/22/2025,Store_09,West,Furniture,23,299.97,0.14,5933.41,0.048,0.29,5648.61
1/22/2025,Store_09,West,Sports,57,54.68,0.24,2368.74,0.05,0.281,2250.3
1/22/2025,Store_10,Central,Electronics,44,199.92,0.02,8620.55,0.028,0.259,8379.17
1/22/2025,Store_10,Central,Clothing,73,49.98,0.08,3356.66,0.027,0.266,3266.03
1/22/2025,Store_10,Central,Groceries,204,12.65,0.09,2348.35,0.008,0.279,2329.56
1/22/2025,Store_10,Central,Furniture,22,300.07,0.17,5479.28,0.012,0.269,5413.53
1/22/2025,Store_10,Central,Sports,58,54.43,0.0,3156.94,0.04,0.258,3030.66
1/23/2025,Store_01,North,Electronics,44,199.91,0.25,6597.03,0.054,0.26,6240.79
1/23/2025,Store_01,North,Clothing,73,50.17,0.1,3296.17,0.026,0.263,3210.47
1/23/2025,Store_01,North,Groceries,216,12.43,0.14,2309.0,0.024,0.255,2253.58
1/23/2025,Store_01,North,Furniture,24,300.01,0.2,5760.19,0.047,0.271,5489.46
1/23/2025,Store_01,North,Sports,56,54.44,0.23,2347.45,0.033,0.288,2269.98
1/23/2025,Store_02,North,Electronics,45,199.97,0.02,8818.68,0.072,0.272,8183.74
1/23/2025,Store_02,North,Clothing,74,49.92,0.01,3657.14,0.048,0.267,3481.6
1/23/2025,Store_02,North,Groceries,207,12.62,0.18,2142.12,0.023,0.267,2092.85
1/23/2025,Store_02,North,Furniture,23,300.16,0.11,6144.28,0.067,0.293,5732.61
1/23/2025,Store_02,North,Sports,57,54.44,0.08,2854.83,0.051,0.251,2709.23
1/23/2025,Store_03,South,Electronics,43,199.94,0.18,7049.88,0.061,0.267,6619.84
1/23/2025,Store_03,South,Clothing,74,50.09,0.04,3558.39,0.034,0.249,3437.4
1/23/2025,Store_03,South,Groceries,196,12.41,0.07,2262.09,0.057,0.27,2133.15
1/23/2025,Store_03,South,Furniture,22,300.09,0.2,5281.58,0.063,0.278,4948.84
1/23/2025,Store_03,South,Sports,55,54.49,0.11,2667.29,0.015,0.275,2627.28
1/23/2025,Store_04,East,Electronics,45,200.2,0.09,8198.19,0.023,0.278,8009.63
1/23/2025,Store_04,East,Clothing,71,50.07,0.03,3448.32,0.06,0.282,3241.42
1/23/2025,Store_04,East,Groceries,204,12.45,0.03,2463.61,0.017,0.282,2421.73
1/23/2025,Store_04,East,Furniture,23,300.19,0.16,5799.67,0.067,0.264,5411.09
1/23/2025,Store_04,East,Sports,54,54.53,0.14,2532.37,0.041,0.28,2428.54
1/23/2025,Store_05,West,Electronics,44,199.83,0.19,7121.94,0.03,0.293,6908.28
1/23/2025,Store_05,West,Clothing,75,50.07,0.15,3191.96,0.034,0.272,3083.43
1/23/2025,Store_05,West,Groceries,206,12.33,0.19,2057.38,0.071,0.28,1911.31
1/23/2025,Store_05,West,Furniture,24,299.96,0.21,5687.24,0.06,0.279,5346.01
1/23/2025,Store_05,West,Sports,63,54.5,0.21,2712.47,0.004,0.279,2701.62
1/23/2025,Store_06,North,Electronics,45,199.86,0.19,7284.9,0.043,0.285,6971.65
1/23/2025,Store_06,North,Clothing,72,49.87,0.01,3554.73,0.049,0.274,3380.55
1/23/2025,Store_06,North,Groceries,206,12.49,0.17,2135.54,0.008,0.274,2118.46
1/23/2025,Store_06,North,Furniture,24,300.14,0.02,7059.29,0.008,0.274,7002.82
1/23/2025,Store_06,North,Sports,57,54.69,0.22,2431.52,0.064,0.278,2275.9
1/23/2025,Store_07,South,Electronics,43,200.02,0.23,6622.66,0.024,0.276,6463.72
1/23/2025,Store_07,South,Clothing,73,49.96,0.22,2844.72,0.012,0.292,2810.58
1/23/2025,Store_07,South,Groceries,213,12.48,0.23,2046.84,0.03,0.262,1985.43
1/23/2025,Store_07,South,Furniture,23,299.99,0.22,5381.82,0.054,0.283,5091.2
1/23/2025,Store_07,South,Sports,57,54.52,0.24,2361.81,0.077,0.273,2179.95
1/23/2025,Store_08,East,Electronics,43,199.98,0.19,6965.3,0.007,0.299,6916.54
1/23/2025,Store_08,East,Clothing,73,50.07,0.06,3435.8,0.004,0.288,3422.06
1/23/2025,Store_08,East,Groceries,204,12.03,0.1,2208.71,0.029,0.251,2144.66
1/23/2025,Store_08,East,Furniture,24,299.72,0.2,5754.62,0.07,0.247,5351.8
1/23/2025,Store_08,East,Sports,59,54.69,0.01,3194.44,0.057,0.271,3012.36
1/23/2025,Store_09,West,Electronics,41,200.05,0.25,6151.54,0.08,0.258,5659.42
1/23/2025,Store_09,West,Clothing,70,49.9,0.18,2864.26,0.07,0.278,2663.76
1/23/2025,Store_09,West,Groceries,192,12.5,0.2,1920.0,0.055,0.275,1814.4
1/23/2025,Store_09,West,Furniture,22,300.04,0.16,5544.74,0.042,0.28,5311.86
1/23/2025,Store_09,West,Sports,59,54.56,0.1,2897.14,0.048,0.274,2758.08
1/23/2025,Store_10,Central,Electronics,44,199.93,0.18,7213.47,0.056,0.265,6809.52
1/23/2025,Store_10,Central,Clothing,74,49.99,0.13,3218.36,0.006,0.267,3199.05
1/23/2025,Store_10,Central,Groceries,192,12.58,0.2,1932.29,0.024,0.27,1885.92
1/23/2025,Store_10,Central,Furniture,24,299.93,0.17,5974.61,0.068,0.257,5568.34
1/23/2025,Store_10,Central,Sports,61,54.53,0.04,3193.28,0.055,0.289,3017.65
1/24/2025,Store_01,North,Electronics,43,199.89,0.17,7134.07,0.024,0.298,6962.85
1/24/2025,Store_01,North,Clothing,73,50.0,0.02,3577.0,0.07,0.269,3326.61
1/24/2025,Store_01,North,Groceries,212,12.6,0.09,2430.79,0.027,0.277,2365.16
1/24/2025,Store_01,North,Furniture,24,299.99,0.22,5615.81,0.075,0.282,5194.62
1/24/2025,Store_01,North,Sports,52,54.49,0.25,2125.11,0.069,0.278,1978.48
1/24/2025,Store_02,North,Electronics,43,199.89,0.21,6790.26,0.047,0.278,6471.12
1/24/2025,Store_02,North,Clothing,75,49.96,0.15,3184.95,0.002,0.277,3178.58
1/24/2025,Store_02,North,Groceries,192,12.47,0.08,2202.7,0.066,0.251,2057.32
1/24/2025,Store_02,North,Furniture,23,300.16,0.16,5799.09,0.023,0.255,5665.71
1/24/2025,Store_02,North,Sports,59,54.6,0.12,2834.83,0.049,0.283,2695.92
1/24/2025,Store_03,South,Electronics,45,200.05,0.08,8282.07,0.018,0.282,8132.99
1/24/2025,Store_03,South,Clothing,69,49.87,0.01,3406.62,0.021,0.276,3335.08
1/24/2025,Store_03,South,Groceries,205,12.6,0.24,1963.08,0.047,0.278,1870.82
1/24/2025,Store_03,South,Furniture,23,300.05,0.19,5589.93,0.009,0.303,5539.62
1/24/2025,Store_03,South,Sports,59,54.49,0.21,2539.78,0.002,0.275,2534.7
1/24/2025,Store_04,East,Electronics,43,200.28,0.22,6717.39,0.051,0.284,6374.8
1/24/2025,Store_04,East,Clothing,75,49.98,0.24,2848.86,0.008,0.28,2826.07
1/24/2025,Store_04,East,Groceries,204,12.49,0.15,2165.77,0.064,0.273,2027.16
1/24/2025,Store_04,East,Furniture,22,300.06,0.12,5809.16,0.001,0.291,5803.35
1/24/2025,Store_04,East,Sports,59,54.39,0.04,3080.65,0.066,0.288,2877.33
1/24/2025,Store_05,West,Electronics,43,199.91,0.25,6447.1,0.02,0.279,6318.16
1/24/2025,Store_05,West,Clothing,78,50.06,0.06,3670.4,0.032,0.269,3552.95
1/24/2025,Store_05,West,Groceries,194,12.45,0.15,2053.0,0.012,0.274,2028.36
1/24/2025,Store_05,West,Furniture,22,300.0,0.01,6534.0,0.053,0.294,6187.7
1/24/2025,Store_05,West,Sports,59,54.51,0.11,2862.32,0.037,0.27,2756.41
1/24/2025,Store_06,North,Electronics,43,199.95,0.14,7394.15,0.006,0.272,7349.79
1/24/2025,Store_06,North,Clothing,70,50.05,0.04,3363.36,0.04,0.28,3228.83
1/24/2025,Store_06,North,Groceries,210,12.79,0.19,2175.58,0.023,0.259,2125.54
1/24/2025,Store_06,North,Furniture,23,300.02,0.01,6831.46,0.043,0.252,6537.71
1/24/2025,Store_06,North,Sports,60,54.53,0.19,2650.16,0.028,0.272,2575.96
1/24/2025,Store_07,South,Electronics,43,199.93,0.13,7479.38,0.066,0.28,6985.74
1/24/2025,Store_07,South,Clothing,75,50.18,0.01,3725.86,0.03,0.285,3614.08
1/24/2025,Store_07,South,Groceries,212,12.48,0.17,2195.98,0.077,0.272,2026.89
1/24/2025,Store_07,South,Furniture,24,299.97,0.15,6119.39,0.065,0.286,5721.63
1/24/2025,Store_07,South,Sports,60,54.48,0.03,3170.74,0.046,0.282,3024.89
1/24/2025,Store_08,East,Electronics,42,199.82,0.16,7049.65,0.068,0.278,6570.27
1/24/2025,Store_08,East,Clothing,78,50.02,0.18,3199.28,0.001,0.276,3196.08
1/24/2025,Store_08,East,Groceries,193,12.59,0.04,2332.68,0.066,0.284,2178.72
1/24/2025,Store_08,East,Furniture,24,300.12,0.22,5618.25,0.011,0.271,5556.45
1/24/2025,Store_08,East,Sports,60,54.73,0.04,3152.45,0.009,0.285,3124.08
1/24/2025,Store_09,West,Electronics,43,200.06,0.11,7656.3,0.01,0.276,7579.74
1/24/2025,Store_09,West,Clothing,76,49.99,0.23,2925.41,0.023,0.292,2858.13
1/24/2025,Store_09,West,Groceries,205,12.47,0.0,2556.35,0.062,0.275,2397.86
1/24/2025,Store_09,West,Furniture,23,300.25,0.07,6422.35,0.04,0.268,6165.46
1/24/2025,Store_09,West,Sports,59,54.72,0.06,3034.77,0.002,0.281,3028.7
1/24/2025,Store_10,Central,Electronics,43,200.0,0.2,6880.0,0.071,0.272,6391.52
1/24/2025,Store_10,Central,Clothing,74,49.95,0.1,3326.67,0.027,0.3,3236.85
1/24/2025,Store_10,Central,Groceries,195,12.42,0.07,2252.37,0.011,0.285,2227.59
1/24/2025,Store_10,Central,Furniture,24,299.99,0.05,6839.77,0.065,0.272,6395.18
1/24/2025,Store_10,Central,Sports,58,54.24,0.02,3083.0,0.068,0.279,2873.36
1/25/2025,Store_01,North,Electronics,43,199.98,0.02,8427.16,0.008,0.283,8359.74
1/25/2025,Store_01,North,Clothing,66,50.16,0.09,3012.61,0.058,0.263,2837.88
1/25/2025,Store_01,North,Groceries,211,12.86,0.15,2306.44,0.078,0.256,2126.54
1/25/2025,Store_01,North,Furniture,24,299.93,0.03,6982.37,0.044,0.281,6675.15
1/25/2025,Store_01,North,Sports,55,54.57,0.11,2671.2,0.077,0.296,2465.52
1/25/2025,Store_02,North,Electronics,43,200.12,0.15,7314.39,0.007,0.276,7263.19
1/25/2025,Store_02,North,Clothing,73,50.11,0.1,3292.23,0.061,0.273,3091.4
1/25/2025,Store_02,North,Groceries,203,12.66,0.0,2569.98,0.004,0.267,2559.7
1/25/2025,Store_02,North,Furniture,23,299.88,0.02,6759.3,0.025,0.272,6590.32
1/25/2025,Store_02,North,Sports,59,54.29,0.07,2978.89,0.051,0.271,2826.97
1/25/2025,Store_03,South,Electronics,43,199.94,0.06,8081.57,0.077,0.276,7459.29
1/25/2025,Store_03,South,Clothing,72,49.92,0.05,3414.53,0.013,0.288,3370.14
1/25/2025,Store_03,South,Groceries,204,12.35,0.16,2116.3,0.062,0.284,1985.09
1/25/2025,Store_03,South,Furniture,24,299.77,0.2,5755.58,0.058,0.263,5421.76
1/25/2025,Store_03,South,Sports,58,54.59,0.02,3102.9,0.036,0.282,2991.2
1/25/2025,Store_04,East,Electronics,43,200.02,0.17,7138.71,0.045,0.257,6817.47
1/25/2025,Store_04,East,Clothing,76,49.97,0.16,3190.08,0.048,0.276,3036.96
1/25/2025,Store_04,East,Groceries,207,12.34,0.11,2273.4,0.031,0.27,2202.92
1/25/2025,Store_04,East,Furniture,24,299.96,0.18,5903.21,0.029,0.287,5732.02
1/25/2025,Store_04,East,Sports,59,54.45,0.13,2794.92,0.065,0.282,2613.25
1/25/2025,Store_05,West,Electronics,42,200.03,0.18,6889.03,0.021,0.262,6744.36
1/25/2025,Store_05,West,Clothing,70,50.12,0.03,3403.15,0.016,0.268,3348.7
1/25/2025,Store_05,West,Groceries,208,12.37,0.2,2058.37,0.012,0.265,2033.67
1/25/2025,Store_05,West,Furniture,25,300.0,0.12,6600.0,0.045,0.281,6303.0
1/25/2025,Store_05,West,Sports,57,54.35,0.1,2788.16,0.023,0.269,2724.03
1/25/2025,Store_06,North,Electronics,42,199.99,0.19,6803.66,0.031,0.281,6592.75
1/25/2025,Store_06,North,Clothing,77,50.07,0.13,3354.19,0.056,0.264,3166.36
1/25/2025,Store_06,North,Groceries,196,12.43,0.05,2314.47,0.045,0.273,2210.32
1/25/2025,Store_06,North,Furniture,23,299.75,0.12,6066.94,0.025,0.294,5915.27
1/25/2025,Store_06,North,Sports,56,54.53,0.12,2687.24,0.065,0.266,2512.57
1/25/2025,Store_07,South,Electronics,42,199.79,0.11,7468.15,0.053,0.291,7072.34
1/25/2025,Store_07,South,Clothing,72,50.05,0.04,3459.46,0.003,0.27,3449.08
1/25/2025,Store_07,South,Groceries,208,12.52,0.23,2005.2,0.077,0.285,1850.8
1/25/2025,Store_07,South,Furniture,23,299.94,0.05,6553.69,0.034,0.292,6330.86
1/25/2025,Store_07,South,Sports,59,54.61,0.16,2706.47,0.009,0.29,2682.11
1/25/2025,Store_08,East,Electronics,42,199.96,0.03,8146.37,0.004,0.266,8113.78
1/25/2025,Store_08,East,Clothing,74,50.15,0.02,3636.88,0.064,0.271,3404.12
1/25/2025,Store_08,East,Groceries,199,12.68,0.06,2371.92,0.047,0.268,2260.44
1/25/2025,Store_08,East,Furniture,23,299.86,0.05,6551.94,0.053,0.284,6204.69
1/25/2025,Store_08,East,Sports,58,54.57,0.1,2848.55,0.007,0.261,2828.61
1/25/2025,Store_09,West,Electronics,44,199.97,0.24,6687.0,0.027,0.277,6506.45
1/25/2025,Store_09,West,Clothing,77,50.15,0.23,2973.39,0.079,0.274,2738.49
1/25/2025,Store_09,West,Groceries,208,12.37,0.16,2161.29,0.022,0.256,2113.74
1/25/2025,Store_09,West,Furniture,24,300.01,0.18,5904.2,0.007,0.274,5862.87
1/25/2025,Store_09,West,Sports,61,54.79,0.18,2740.6,0.013,0.265,2704.97
1/25/2025,Store_10,Central,Electronics,44,199.98,0.17,7303.27,0.04,0.266,7011.14
1/25/2025,Store_10,Central,Clothing,77,50.04,0.15,3275.12,0.018,0.272,3216.17
1/25/2025,Store_10,Central,Groceries,217,12.68,0.15,2338.83,0.015,0.264,2303.75
1/25/2025,Store_10,Central,Furniture,24,300.0,0.06,6768.0,0.035,0.267,6531.12
1/25/2025,Store_10,Central,Sports,58,54.14,0.19,2543.5,0.03,0.28,2467.19
1/26/2025,Store_01,North,Electronics,41,199.88,0.18,6719.97,0.07,0.278,6249.57
1/26/2025,Store_01,North,Clothing,73,50.21,0.07,3408.76,0.051,0.28,3234.91
1/26/2025,Store_01,North,Groceries,195,12.52,0.23,1879.88,0.061,0.283,1765.21
1/26/2025,Store_01,North,Furniture,24,299.87,0.13,6261.29,0.038,0.265,6023.36
1/26/2025,Store_01,North,Sports,58,54.43,0.03,3062.23,0.07,0.294,2847.87
1/26/2025,Store_02,North,Electronics,42,200.04,0.14,7225.44,0.056,0.276,6820.82
1/26/2025,Store_02,North,Clothing,72,50.08,0.18,2956.72,0.023,0.283,2888.72
1/26/2025,Store_02,North,Groceries,201,12.53,0.07,2342.23,0.037,0.266,2255.57
1/26/2025,Store_02,North,Furniture,24,299.99,0.19,5831.81,0.014,0.274,5750.16
1/26/2025,Store_02,North,Sports,58,54.54,0.24,2404.12,0.016,0.274,2365.65
1/26/2025,Store_03,South,Electronics,43,200.08,0.03,8345.34,0.048,0.272,7944.76
1/26/2025,Store_03,South,Clothing,73,50.0,0.14,3139.0,0.065,0.266,2934.97
1/26/2025,Store_03,South,Groceries,211,12.48,0.13,2290.95,0.016,0.291,2254.29
1/26/2025,Store_03,South,Furniture,24,299.98,0.16,6047.6,0.017,0.28,5944.79
1/26/2025,Store_03,South,Sports,58,54.62,0.24,2407.65,0.043,0.276,2304.12
1/26/2025,Store_04,East,Electronics,44,199.99,0.22,6863.66,0.055,0.262,6486.16
1/26/2025,Store_04,East,Clothing,72,50.04,0.2,2882.3,0.006,0.278,2865.01
1/26/2025,Store_04,East,Groceries,195,12.52,0.12,2148.43,0.011,0.274,2124.8
1/26/2025,Store_04,East,Furniture,23,299.97,0.23,5312.47,0.048,0.272,5057.47
1/26/2025,Store_04,East,Sports,58,54.55,0.21,2499.48,0.046,0.254,2384.5
1/26/2025,Store_05,West,Electronics,44,200.22,0.2,7047.74,0.018,0.278,6920.88
1/26/2025,Store_05,West,Clothing,70,50.16,0.17,2914.3,0.061,0.265,2736.53
1/26/2025,Store_05,West,Groceries,199,12.53,0.07,2318.93,0.053,0.266,2196.03
1/26/2025,Store_05,West,Furniture,22,299.89,0.13,5739.89,0.057,0.269,5412.72
1/26/2025,Store_05,West,Sports,61,54.38,0.07,3084.98,0.044,0.284,2949.24
1/26/2025,Store_06,North,Electronics,46,199.81,0.1,8272.13,0.049,0.261,7866.8
1/26/2025,Store_06,North,Clothing,74,50.16,0.01,3674.72,0.063,0.281,3443.21
1/26/2025,Store_06,North,Groceries,215,12.73,0.19,2216.93,0.037,0.261,2134.9
1/26/2025,Store_06,North,Furniture,24,299.87,0.22,5613.57,0.02,0.267,5501.3
1/26/2025,Store_06,North,Sports,59,54.87,0.07,3010.72,0.053,0.288,2851.15
1/26/2025,Store_07,South,Electronics,44,200.07,0.0,8803.08,0.035,0.255,8494.97
1/26/2025,Store_07,South,Clothing,69,49.85,0.23,2648.53,0.026,0.288,2579.67
1/26/2025,Store_07,South,Groceries,205,12.39,0.01,2514.55,0.075,0.267,2325.96
1/26/2025,Store_07,South,Furniture,22,300.09,0.2,5281.58,0.012,0.281,5218.2
1/26/2025,Store_07,South,Sports,58,54.63,0.12,2788.32,0.059,0.271,2623.81
1/26/2025,Store_08,East,Electronics,45,199.97,0.24,6838.97,0.036,0.285,6592.77
1/26/2025,Store_08,East,Clothing,71,50.11,0.25,2668.36,0.024,0.273,2604.32
1/26/2025,Store_08,East,Groceries,202,12.42,0.07,2333.22,0.079,0.261,2148.9
1/26/2025,Store_08,East,Furniture,22,300.16,0.04,6339.38,0.01,0.267,6275.99
1/26/2025,Store_08,East,Sports,59,54.52,0.22,2509.01,0.02,0.282,2458.83
1/26/2025,Store_09,West,Electronics,44,199.97,0.21,6950.96,0.003,0.286,6930.11
1/26/2025,Store_09,West,Clothing,71,50.04,0.22,2771.22,0.019,0.259,2718.57
1/26/2025,Store_09,West,Groceries,198,12.46,0.1,2220.37,0.068,0.281,2069.38
1/26/2025,Store_09,West,Furniture,23,300.27,0.11,6146.53,0.028,0.264,5974.43
1/26/2025,Store_09,West,Sports,56,54.66,0.17,2540.6,0.046,0.275,2423.73
1/26/2025,Store_10,Central,Electronics,41,199.93,0.17,6803.62,0.043,0.268,6511.06
1/26/2025,Store_10,Central,Clothing,71,49.92,0.16,2977.23,0.035,0.273,2873.03
1/26/2025,Store_10,Central,Groceries,196,12.51,0.21,1937.05,0.048,0.29,1844.07
1/26/2025,Store_10,Central,Furniture,23,300.16,0.06,6489.46,0.0,0.281,6489.46
1/26/2025,Store_10,Central,Sports,53,54.42,0.06,2711.2,0.055,0.281,2562.08
1/27/2025,Store_01,North,Electronics,42,200.04,0.07,7813.56,0.007,0.278,7758.87
1/27/2025,Store_01,North,Clothing,72,50.19,0.07,3360.72,0.013,0.28,3317.03
1/27/2025,Store_01,North,Groceries,212,12.62,0.06,2514.91,0.009,0.276,2492.28
1/27/2025,Store_01,North,Furniture,24,299.94,0.13,6262.75,0.009,0.289,6206.39
1/27/2025,Store_01,North,Sports,58,54.4,0.21,2492.61,0.02,0.283,2442.76
1/27/2025,Store_02,North,Electronics,43,199.97,0.0,8598.71,0.034,0.278,8306.35
1/27/2025,Store_02,North,Clothing,74,49.92,0.15,3139.97,0.016,0.285,3089.73
1/27/2025,Store_02,North,Groceries,201,12.6,0.22,1975.43,0.046,0.28,1884.56
1/27/2025,Store_02,North,Furniture,23,300.29,0.18,5663.47,0.064,0.277,5301.01
1/27/2025,Store_02,North,Sports,58,54.44,0.05,2999.64,0.027,0.275,2918.65
1/27/2025,Store_03,South,Electronics,40,199.94,0.01,7917.62,0.073,0.267,7339.63
1/27/2025,Store_03,South,Clothing,72,50.19,0.17,2999.35,0.042,0.271,2873.38
1/27/2025,Store_03,South,Groceries,203,12.41,0.24,1914.61,0.063,0.271,1793.99
1/27/2025,Store_03,South,Furniture,22,300.06,0.03,6403.28,0.068,0.277,5967.86
1/27/2025,Store_03,South,Sports,60,54.59,0.12,2882.35,0.015,0.289,2839.11
1/27/2025,Store_04,East,Electronics,47,200.19,0.13,8185.77,0.035,0.266,7899.27
1/27/2025,Store_04,East,Clothing,74,49.93,0.22,2881.96,0.003,0.27,2873.31
1/27/2025,Store_04,East,Groceries,206,12.46,0.15,2181.75,0.066,0.265,2037.75
1/27/2025,Store_04,East,Furniture,23,300.22,0.22,5385.95,0.045,0.281,5143.58
